file_id,file_path,kategori_utama,sub_kategori,width,height,aspect_ratio,split_set
ECO_08214,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (14).jpg,B3,tablet_capsule,800,736,1.09,train
ECO_08215,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (160).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08216,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (475).jpg,B3,tablet_capsule,800,570,1.4,val
ECO_08217,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (249).jpg,B3,tablet_capsule,800,450,1.78,train
ECO_08218,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (137).jpg,B3,tablet_capsule,800,531,1.51,val
ECO_08219,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (43).jpg,B3,tablet_capsule,1024,680,1.51,val
ECO_08220,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (422).jpg,B3,tablet_capsule,800,532,1.5,test
ECO_08221,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (55).jpg,B3,tablet_capsule,1000,1000,1.0,train
ECO_08222,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (121).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08223,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (434).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08224,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (208).jpg,B3,tablet_capsule,1300,957,1.36,val
ECO_08225,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (4).jpg,B3,tablet_capsule,500,887,0.56,test
ECO_08226,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (176).jpg,B3,tablet_capsule,800,581,1.38,train
ECO_08227,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (463).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08228,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (199).jpg,B3,tablet_capsule,800,560,1.43,train
ECO_08229,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (95).jpg,B3,tablet_capsule,1300,953,1.36,train
ECO_08230,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (362).jpg,B3,tablet_capsule,800,800,1.0,train
ECO_08231,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (227).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08232,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (159).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08233,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (335).jpg,B3,tablet_capsule,957,1300,0.74,test
ECO_08234,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (270).jpg,B3,tablet_capsule,800,532,1.5,train
ECO_08235,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (289).jpg,B3,tablet_capsule,1300,960,1.35,train
ECO_08236,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (323).jpg,B3,tablet_capsule,1300,1390,0.94,train
ECO_08237,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (266).jpg,B3,tablet_capsule,1300,993,1.31,val
ECO_08238,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (118).jpg,B3,tablet_capsule,1300,954,1.36,val
ECO_08239,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (83).jpg,B3,tablet_capsule,1758,1767,0.99,train
ECO_08240,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (374).jpg,B3,tablet_capsule,1300,1030,1.26,train
ECO_08241,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (231).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08242,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (476).jpg,B3,tablet_capsule,300,450,0.67,train
ECO_08243,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (17).jpg,B3,tablet_capsule,750,1000,0.75,train
ECO_08244,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (163).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08245,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (499).jpg,B3,tablet_capsule,321,450,0.71,train
ECO_08246,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (421).jpg,B3,tablet_capsule,1300,1202,1.08,test
ECO_08247,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (134).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08248,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (40).jpg,B3,tablet_capsule,1024,680,1.51,train
ECO_08249,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (358).jpg,B3,tablet_capsule,800,535,1.5,train
ECO_08250,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (437).jpg,B3,tablet_capsule,1300,968,1.34,train
ECO_08251,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (56).jpg,B3,tablet_capsule,1000,1000,1.0,train
ECO_08252,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (122).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08253,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (7).jpg,B3,tablet_capsule,600,600,1.0,train
ECO_08254,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (460).jpg,B3,tablet_capsule,800,534,1.5,train
ECO_08255,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (175).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08256,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (319).jpg,B3,tablet_capsule,800,525,1.52,val
ECO_08257,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (381).jpg,B3,tablet_capsule,1300,956,1.36,train
ECO_08258,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (76).jpg,B3,tablet_capsule,180,180,1.0,train
ECO_08259,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (102).jpg,B3,tablet_capsule,800,444,1.8,train
ECO_08260,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (417).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08261,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (99).jpg,B3,tablet_capsule,800,534,1.5,train
ECO_08262,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (293).jpg,B3,tablet_capsule,1300,957,1.36,val
ECO_08263,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (339).jpg,B3,tablet_capsule,1348,1300,1.04,train
ECO_08264,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (155).jpg,B3,tablet_capsule,1300,956,1.36,train
ECO_08265,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (21).jpg,B3,tablet_capsule,400,267,1.5,train
ECO_08266,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (440).jpg,B3,tablet_capsule,800,533,1.5,test
ECO_08267,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (285).jpg,B3,tablet_capsule,1300,1065,1.22,train
ECO_08268,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (37).jpg,B3,tablet_capsule,670,447,1.5,train
ECO_08269,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (143).jpg,B3,tablet_capsule,800,532,1.5,train
ECO_08270,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (456).jpg,B3,tablet_capsule,1300,955,1.36,train
ECO_08271,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (378).jpg,B3,tablet_capsule,800,519,1.54,train
ECO_08272,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (397).jpg,B3,tablet_capsule,800,533,1.5,val
ECO_08273,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (114).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08274,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (60).jpg,B3,tablet_capsule,1000,900,1.11,train
ECO_08275,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (401).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08276,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (246).jpg,B3,tablet_capsule,1300,946,1.37,val
ECO_08277,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (303).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08278,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (180).jpg,B3,tablet_capsule,800,534,1.5,test
ECO_08279,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (495).jpg,B3,tablet_capsule,400,400,1.0,train
ECO_08280,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (211).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08281,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (354).jpg,B3,tablet_capsule,400,267,1.5,train
ECO_08282,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (138).jpg,B3,tablet_capsule,800,534,1.5,val
ECO_08283,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (207).jpg,B3,tablet_capsule,492,900,0.55,train
ECO_08284,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (342).jpg,B3,tablet_capsule,300,450,0.67,train
ECO_08285,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (250).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08286,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (315).jpg,B3,tablet_capsule,800,534,1.5,test
ECO_08287,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (196).jpg,B3,tablet_capsule,450,320,1.41,train
ECO_08288,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (179).jpg,B3,tablet_capsule,800,392,2.04,train
ECO_08289,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (483).jpg,B3,tablet_capsule,1300,954,1.36,train
ECO_08290,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (197).jpg,B3,tablet_capsule,1300,942,1.38,train
ECO_08291,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (178).jpg,B3,tablet_capsule,1300,958,1.36,train
ECO_08292,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (482).jpg,B3,tablet_capsule,1300,954,1.36,train
ECO_08293,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (251).jpg,B3,tablet_capsule,1328,1300,1.02,train
ECO_08294,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (314).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08295,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (206).jpg,B3,tablet_capsule,300,450,0.67,train
ECO_08296,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (343).jpg,B3,tablet_capsule,956,1300,0.74,train
ECO_08297,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (139).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08298,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (210).jpg,B3,tablet_capsule,800,511,1.57,val
ECO_08299,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (355).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08300,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (181).jpg,B3,tablet_capsule,1300,1390,0.94,train
ECO_08301,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (494).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08302,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (247).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08303,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (302).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08304,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (115).jpg,B3,tablet_capsule,957,1300,0.74,train
ECO_08305,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (61).jpg,B3,tablet_capsule,800,801,1.0,train
ECO_08306,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (400).jpg,B3,tablet_capsule,800,532,1.5,test
ECO_08307,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (379).jpg,B3,tablet_capsule,800,535,1.5,train
ECO_08308,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (396).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08309,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (36).jpg,B3,tablet_capsule,800,551,1.45,train
ECO_08310,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (142).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08311,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (457).jpg,B3,tablet_capsule,1346,1300,1.04,train
ECO_08312,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (284).jpg,B3,tablet_capsule,400,266,1.5,train
ECO_08313,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (154).jpg,B3,tablet_capsule,1300,870,1.49,train
ECO_08314,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (20).jpg,B3,tablet_capsule,400,267,1.5,val
ECO_08315,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (441).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08316,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (292).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08317,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (338).jpg,B3,tablet_capsule,1300,955,1.36,train
ECO_08318,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (77).jpg,B3,tablet_capsule,720,663,1.09,train
ECO_08319,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (103).jpg,B3,tablet_capsule,800,509,1.57,train
ECO_08320,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (416).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08321,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (98).jpg,B3,tablet_capsule,800,634,1.26,train
ECO_08322,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (380).jpg,B3,tablet_capsule,400,286,1.4,train
ECO_08323,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (318).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08324,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (461).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08325,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (174).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08326,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (6).jpg,B3,tablet_capsule,700,497,1.41,train
ECO_08327,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (436).jpg,B3,tablet_capsule,675,900,0.75,train
ECO_08328,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (57).jpg,B3,tablet_capsule,532,532,1.0,test
ECO_08329,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (123).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08330,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (359).jpg,B3,tablet_capsule,800,532,1.5,train
ECO_08331,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (420).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08332,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (135).jpg,B3,tablet_capsule,800,534,1.5,train
ECO_08333,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (41).jpg,B3,tablet_capsule,1024,765,1.34,train
ECO_08334,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (477).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08335,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (16).jpg,B3,tablet_capsule,750,422,1.78,train
ECO_08336,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (162).jpg,B3,tablet_capsule,1300,1006,1.29,train
ECO_08337,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (498).jpg,B3,tablet_capsule,400,298,1.34,train
ECO_08338,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (375).jpg,B3,tablet_capsule,400,300,1.33,train
ECO_08339,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (230).jpg,B3,tablet_capsule,800,533,1.5,val
ECO_08340,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (119).jpg,B3,tablet_capsule,152,160,0.95,val
ECO_08341,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (82).jpg,B3,tablet_capsule,872,702,1.24,train
ECO_08342,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (288).jpg,B3,tablet_capsule,400,300,1.33,train
ECO_08343,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (322).jpg,B3,tablet_capsule,800,534,1.5,train
ECO_08344,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (267).jpg,B3,tablet_capsule,312,450,0.69,train
ECO_08345,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (334).jpg,B3,tablet_capsule,957,1300,0.74,train
ECO_08346,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (271).jpg,B3,tablet_capsule,800,508,1.57,val
ECO_08347,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (158).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08348,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (363).jpg,B3,tablet_capsule,598,900,0.66,train
ECO_08349,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (226).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08350,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (94).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08351,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (368).jpg,B3,tablet_capsule,240,160,1.5,train
ECO_08352,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (387).jpg,B3,tablet_capsule,1300,1053,1.23,train
ECO_08353,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (70).jpg,B3,tablet_capsule,600,440,1.36,train
ECO_08354,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (104).jpg,B3,tablet_capsule,1300,957,1.36,test
ECO_08355,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (411).jpg,B3,tablet_capsule,1300,915,1.42,test
ECO_08356,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (295).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08357,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (153).jpg,B3,tablet_capsule,800,367,2.18,train
ECO_08358,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (27).jpg,B3,tablet_capsule,750,500,1.5,train
ECO_08359,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (446).jpg,B3,tablet_capsule,800,531,1.51,train
ECO_08360,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (329).jpg,B3,tablet_capsule,800,499,1.6,train
ECO_08361,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (283).jpg,B3,tablet_capsule,800,800,1.0,train
ECO_08362,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (31).jpg,B3,tablet_capsule,534,830,0.64,train
ECO_08363,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (145).jpg,B3,tablet_capsule,800,408,1.96,val
ECO_08364,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (450).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08365,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (391).jpg,B3,tablet_capsule,1300,958,1.36,train
ECO_08366,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (112).jpg,B3,tablet_capsule,1300,957,1.36,train
ECO_08367,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (66).jpg,B3,tablet_capsule,600,600,1.0,train
ECO_08368,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (89).jpg,B3,tablet_capsule,1024,1024,1.0,train
ECO_08369,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (407).jpg,B3,tablet_capsule,800,472,1.69,train
ECO_08370,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (240).jpg,B3,tablet_capsule,1300,1041,1.25,train
ECO_08371,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (305).jpg,B3,tablet_capsule,800,531,1.51,train
ECO_08372,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (186).jpg,B3,tablet_capsule,957,1300,0.74,train
ECO_08373,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (169).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08374,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (493).jpg,B3,tablet_capsule,1300,957,1.36,val
ECO_08375,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (217).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08376,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (352).jpg,B3,tablet_capsule,1300,954,1.36,val
ECO_08377,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (201).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08378,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (344).jpg,B3,tablet_capsule,800,578,1.38,train
ECO_08379,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (128).jpg,B3,tablet_capsule,1079,1300,0.83,train
ECO_08380,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (256).jpg,B3,tablet_capsule,1232,1300,0.95,train
ECO_08381,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (313).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08382,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (190).jpg,B3,tablet_capsule,800,584,1.37,val
ECO_08383,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (485).jpg,B3,tablet_capsule,800,531,1.51,train
ECO_08384,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (108).jpg,B3,tablet_capsule,800,533,1.5,train
ECO_08385,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (93).jpg,B3,tablet_capsule,640,450,1.42,test
ECO_08386,/content/drive/MyDrive/EcoWise/dataset-trashcan/B3/tablet_capsule/tabletcapsule (364).jpg,B3,tablet_capsule,800,532,1.5,train
